0.00162	2.2550429856695663e-10	-2.2568363795505066e-12
0.001194	2.0971803205932286e-10	6.423020961498338e-12
-0.00139	2.1991217384834212e-10	-2.6523917004596737e-12
0.001228	2.2521138524407883e-10	6.731754312400802e-12
0.001086	2.179992922455552e-10	1.6520920092932116e-11
0.000248	2.2040127316513566e-10	4.1227416059931566e-12
0.000406	2.0589477887665364e-10	8.814243467412172e-13
0.000404	1.9264597389479117e-10	-1.3322797422774225e-12
0.000754	1.8944261210172587e-10	-1.46710352291124e-12
0.000734	2.01271015129614e-10	1.6385830447704128e-11
0.001446	1.9007261663260202e-10	1.980255052056763e-11
-0.000182	1.7590106522026056e-10	1.629994244285873e-11
-0.001184	1.8040643164283404e-10	2.7094981564894297e-12
-0.001198	1.7307304038052803e-10	7.816346875267773e-12
0.00024	1.7902109208189605e-10	5.848956581413866e-12
0.001494	2.0089983865611387e-10	1.4809436963287566e-11
0.000396	1.8142535545242664e-10	5.500017978494282e-12
-0.001798	1.6844800376214572e-10	1.2723739423462679e-11
0.00033	1.6252513412742226e-10	-3.79814517602957e-12
-0.00068	1.8292680293249372e-10	1.0695989361592165e-11
-0.001102	1.9103180600067119e-10	2.8811178172914026e-12
-0.001362	1.9953095100651345e-10	5.7050794536232856e-12
0.000416	2.0118942710858717e-10	-3.0632360025507333e-12
0.001248	1.7745135682414618e-10	1.1444766474866251e-12
0.000654	1.8074870896453085e-10	-5.0162666163528955e-12
-0.000806	2.1185036449610535e-10	6.0117623605888674e-12
-0.000302	2.0265660893883845e-10	1.638486103332833e-12
5.0e-5	1.965849479323541e-10	-3.2095750506310004e-12
0.000254	2.2331910958632395e-10	-8.21677078378473e-12
0.000346	2.2252570865123225e-10	-6.5414856140180656e-12
0.000156	1.9882946773744292e-10	-2.3749904575347757e-12
-0.000148	2.309313784929485e-10	-2.3897088512239535e-12
-0.002372	2.2268971432396522e-10	3.41673609336204e-12
-0.001262	1.9337298487836592e-10	-5.735043598944286e-12
0.000312	2.4682931888514146e-10	3.9247468345131316e-12
-0.000138	2.2568653443165645e-10	1.1609093200287473e-12
0.001298	2.423237327937182e-10	1.798280498471476e-13
-0.00041	2.482403075923675e-10	-2.720655880371546e-12
-0.000712	2.35166573353863e-10	3.5315911673646772e-12
6.4e-5	2.1937803465397787e-10	1.3238606544578962e-12
0.000542	2.2487697905319691e-10	6.621632154514336e-12
0.001888	2.3214364638010315e-10	8.408426159598879e-13
-0.000226	2.1803050394891206e-10	3.829037505862472e-12
-0.000604	2.2411858756798369e-10	4.725943519041462e-12
0.000336	2.0443292914804984e-10	2.7584982280199752e-12
-0.00108	2.034879586723957e-10	-1.6216604072900756e-12
0.000352	2.031474349085355e-10	1.4973281085797388e-11
-0.00066	2.0162939649044424e-10	-1.146153023915538e-12
0.000108	1.956342246404433e-10	-8.9102843136814e-12
-0.000866	1.8776344498863544e-10	2.9371418718959082e-12
0.00031	2.0658261102107552e-10	5.438348479309199e-12
0.00012	2.1664774610971377e-10	5.616703405643748e-12
0.00157	1.7505361044689853e-10	7.495962934177346e-12
-0.00099	1.8843632068810394e-10	2.24826371817418e-12
-0.00056	1.805836925914485e-10	-4.64074377744966e-12
0.000702	2.0747638937678774e-10	9.365768868955155e-12
-0.00012	2.0814647446307305e-10	3.965584357539584e-12
-0.000142	1.9230955529807344e-10	1.3647484179644453e-11
0.001294	1.913180832617214e-10	-8.641418513720745e-12
0.00119	1.9637976576451862e-10	4.8713071217192375e-15
-0.001476	2.1831830831607596e-10	-1.032562305099672e-12
7.0e-5	2.3198099277029143e-10	5.443220476143205e-12
-0.00038	1.990585522338225e-10	8.957390187823769e-12
-0.000244	2.0815528688493668e-10	-2.3392496691223877e-12
0.000756	2.2520218916922474e-10	5.382264136598416e-12
-0.000316	2.0646007498018365e-10	-2.1283438985113217e-12
0.001008	2.2046575426084105e-10	9.894476807689511e-14
-0.000254	2.5111057525445885e-10	-1.346815537647335e-13
-0.000846	2.350337811262405e-10	5.732583376135495e-12
-0.002186	2.1753252322005459e-10	6.93296396650223e-12
0.001178	2.49467912507374e-10	3.0751250753714817e-12
6.6e-5	2.2135264106549878e-10	6.027226592445478e-13
-0.00142	2.1598233755122094e-10	-6.9486703392547105e-12
-0.00164	2.287021669490186e-10	-1.7590250401486844e-12
-0.000818	2.3025737803199016e-10	-2.893544188534834e-12
-0.0004	2.398174912629035e-10	-4.694124120032208e-12
-0.000496	2.3637276676031897e-10	1.4110348025349557e-14
-0.000416	2.38424459714228e-10	4.654403205299092e-12
-0.000346	2.3961542227803945e-10	-1.093965352697779e-11
-0.000788	2.2155485098907653e-10	3.336983404306181e-12
-0.000298	2.0684291817030136e-10	2.806070378298554e-13
-0.000202	2.3655210560881475e-10	-5.200629379048181e-12
-0.002756	1.9142839333687393e-10	3.977365358938401e-12
0.000404	2.1006030559640183e-10	7.207405609777181e-13
-9.2e-5	2.1546068375861247e-10	-1.3670072631871514e-11
0.000106	1.90195076598523e-10	-5.015134517957531e-12
0.000818	2.001093475332542e-10	4.077294742872232e-12
-0.002138	2.233009975762346e-10	-1.3150303772460335e-11
-0.000586	1.8873665103544482e-10	1.0346504317096671e-11
-0.000168	2.0985122980520093e-10	-5.471150005716734e-12
-0.001512	2.179160238074097e-10	-1.160123636927587e-11
-0.000816	2.2017291594679324e-10	-7.002482225504316e-12
0.001768	2.1994660583533266e-10	-1.3876400246209796e-12
-0.000788	2.0512112151094035e-10	3.868280715585048e-12
0.000284	2.0114107698936425e-10	-1.0016976306106665e-11
0.000614	2.098779458651858e-10	-6.2582686723590565e-12
-0.001352	2.280658348010404e-10	-9.3769777751654e-12
-0.000436	2.317745148920407e-10	-6.083818954304714e-12
-0.001166	2.1260648762212626e-10	-7.75525835308698e-12
-0.000974	2.0759053161746896e-10	-1.2964381475955128e-11
0.000708	2.132935799634135e-10	-2.1526919026795022e-12
0.000176	2.107391232930908e-10	-1.9075581738521934e-12
-0.00151	1.98376170871472e-10	-5.5754504621024164e-12
-0.001752	2.2628770099373252e-10	1.911480937016511e-13
-0.001726	2.2380152390372398e-10	-1.2565183086424727e-12
0.001152	2.045916472206267e-10	8.852895294194602e-13
-0.00075	2.4928402299706666e-10	7.531525588361201e-13
-0.00049	2.479953818149352e-10	9.36486918316521e-13
-0.001958	2.2369502951581518e-10	-6.091031301018872e-12
-0.001958	2.1314865632284152e-10	-1.0607295917958187e-11
0.000106	1.8785325306045342e-10	-1.0222378216393123e-11
-0.00069	2.2161426590791993e-10	-1.246503169268739e-11
-0.001774	2.5720472171749613e-10	-2.364381687029381e-12
-0.001394	2.4776602622984494e-10	-3.691437218078013e-12
-0.000826	2.3203174189092883e-10	-1.0634456511868654e-11
0.000318	2.27640981174218e-10	-7.757144148134123e-12
-0.000612	2.0607840908095643e-10	-6.179799393645461e-12
-0.00104	2.343764665302058e-10	-2.6261422854265966e-13
-0.003074	2.091175469910034e-10	-1.6734547666015456e-12
-0.002022	2.2457832334062187e-10	9.49720057192041e-12
0.000296	2.1584946764207612e-10	-9.846277063838001e-12
0.000616	2.0466968964179325e-10	8.936240099857818e-13
0.000342	1.9564142311386985e-10	-3.1285550646263576e-12
-0.001128	2.1049962062159041e-10	-9.970182896382771e-12
-0.000476	1.8454563166083104e-10	3.607011968289967e-13
0.000172	1.835764905193286e-10	-2.1253492508481873e-12
-0.000974	1.8015165066716589e-10	-5.283824839839517e-12
0.001554	2.0707780781499095e-10	-5.0246599746474645e-12
0.001038	2.114797081328761e-10	-1.6205231274915024e-12
-0.000208	1.9618568239848746e-10	-5.151633868241652e-12
-0.001472	1.772950359943649e-10	-1.4277930581123271e-12
9.6e-5	1.9406764735849302e-10	-6.5889763202827735e-12
0.000648	2.0994830372344544e-10	6.582414876632253e-13
0.001252	2.2447684180017476e-10	-3.2901054925182013e-12
0.000704	2.179604874821528e-10	-4.775672652728411e-12
0.000584	1.7735885535981122e-10	-8.173977599946566e-12
-0.000306	2.0551164645893738e-10	-5.178459546137218e-12
-0.001268	2.1537472942362353e-10	1.656225939611026e-13
0.00033	2.1645326288584576e-10	-1.2533392717537262e-12
0.000676	2.2176276445846355e-10	2.3650864819226684e-12
0.000916	2.2767650662361989e-10	-4.473230379845945e-12
0.000602	2.0763055343846493e-10	-1.3732233066653678e-11
